year,games_slug,sport,event,event_gender,participant_type,participant_title,athlete,athlete_url,country,country_code,noc,medal,gold,silver,bronze
2016,rio-2016,Weightlifting,69kg men,Men,Athlete,nan,Daniyar ISMAYILOV,https://olympics.com/en/athletes/daniyar-ismayilov,Turkey,TR,TUR,SILVER,0,1,0
2016,rio-2016,Weightlifting,69kg men,Men,Athlete,nan,Luis Javier MOSQUERA LOZANO,https://olympics.com/en/athletes/luis-javier-mosquera-lozano,Colombia,CO,COL,BRONZE,0,0,1
2016,rio-2016,Weightlifting,58kg women,Women,Athlete,nan,Sukanya SRISURAT,https://olympics.com/en/athletes/sukanya-srisurat,Thailand,TH,THA,GOLD,1,0,0
2016,rio-2016,Weightlifting,58kg women,Women,Athlete,nan,Pimsiri SIRIKAEW,https://olympics.com/en/athletes/pimsiri-sirikaew,Thailand,TH,THA,SILVER,0,1,0
2016,rio-2016,Weightlifting,58kg women,Women,Athlete,nan,Hsing-Chun KUO,https://olympics.com/en/athletes/hsing-chun-kuo,Chinese Taipei,TW,TPE,BRONZE,0,0,1
2016,rio-2016,Weightlifting,77kg men,Men,Athlete,nan,Nidzhat Rakhimov,,Kazakhstan,KZ,KAZ,GOLD,1,0,0
2016,rio-2016,Weightlifting,77kg men,Men,Athlete,nan,Xiaojun LÜ,https://olympics.com/en/athletes/xiaojun-lu,People's Republic of China,CN,CHN,SILVER,0,1,0
2016,rio-2016,Weightlifting,77kg men,Men,Athlete,nan,Mohamed Ihab,,Egypt,EG,EGY,BRONZE,0,0,1
2016,rio-2016,Weightlifting,48kg women,Women,Athlete,nan,Sopita TANASAN,https://olympics.com/en/athletes/sopita-tanasan,Thailand,TH,THA,GOLD,1,0,0
2016,rio-2016,Weightlifting,48kg women,Women,Athlete,nan,Sri Wahyuni AGUSTIANI,https://olympics.com/en/athletes/sri-wahyuni-agustiani,Indonesia,ID,INA,SILVER,0,1,0
2016,rio-2016,Weightlifting,48kg women,Women,Athlete,nan,Hiromi MIYAKE,https://olympics.com/en/athletes/hiromi-miyake,Japan,JP,JPN,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-1 200m (kayak single) men,Men,Athlete,nan,Liam HEATH,https://olympics.com/en/athletes/liam-heath,Great Britain,GB,GBR,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-1 200m (kayak single) men,Men,Athlete,nan,Maxime BEAUMONT,https://olympics.com/en/athletes/maxime-beaumont,France,FR,FRA,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-1 200m (kayak single) men,Men,Athlete,nan,Saul CRAVIOTTO,https://olympics.com/en/athletes/saul-craviotto,Spain,ES,ESP,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-1 200m (kayak single) men,Men,Athlete,nan,Ronald RAUHE,https://olympics.com/en/athletes/ronald-rauhe,Germany,DE,GER,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-2 500m (kayak double) women,Women,GameTeam,Hungary team,Gabriella SZABO,https://olympics.com/en/athletes/gabriella-szabo,Hungary,HU,HUN,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-2 500m (kayak double) women,Women,GameTeam,Hungary team,Danuta KOZAK,https://olympics.com/en/athletes/danuta-kozak,Hungary,HU,HUN,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-2 500m (kayak double) women,Women,GameTeam,Germany team,Franziska WEBER,https://olympics.com/en/athletes/franziska-weber,Germany,DE,GER,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-2 500m (kayak double) women,Women,GameTeam,Germany team,Tina DIETZE,https://olympics.com/en/athletes/tina-dietze,Germany,DE,GER,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-2 500m (kayak double) women,Women,GameTeam,Poland team,Karolina NAJA,https://olympics.com/en/athletes/karolina-naja,Poland,PL,POL,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-2 500m (kayak double) women,Women,GameTeam,Poland team,Beata MIKOLAJCZYK,https://olympics.com/en/athletes/beata-mikolajczyk,Poland,PL,POL,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-1 500m (kayak single) women,Women,Athlete,nan,Danuta KOZAK,https://olympics.com/en/athletes/danuta-kozak,Hungary,HU,HUN,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-1 500m (kayak single) women,Women,Athlete,nan,Emma JORGENSEN,https://olympics.com/en/athletes/emma-jorgensen,Denmark,DK,DEN,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-1 500m (kayak single) women,Women,Athlete,nan,Lisa CARRINGTON,https://olympics.com/en/athletes/lisa-carrington,New Zealand,NZ,NZL,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-2 1000m (kayak double) men,Men,GameTeam,Germany team,Max RENDSCHMIDT,https://olympics.com/en/athletes/max-rendschmidt,Germany,DE,GER,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-2 1000m (kayak double) men,Men,GameTeam,Germany team,Marcus GROSS,https://olympics.com/en/athletes/marcus-gross,Germany,DE,GER,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-2 1000m (kayak double) men,Men,GameTeam,Serbia team,Marko TOMICEVIC,https://olympics.com/en/athletes/marko-tomicevic,Serbia,RS,SRB,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-2 1000m (kayak double) men,Men,GameTeam,Serbia team,Milenko ZORIC,https://olympics.com/en/athletes/milenko-zoric,Serbia,RS,SRB,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-2 1000m (kayak double) men,Men,GameTeam,Australia team,Ken WALLACE,https://olympics.com/en/athletes/ken-wallace,Australia,AU,AUS,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-2 1000m (kayak double) men,Men,GameTeam,Australia team,Lachlan TAME,https://olympics.com/en/athletes/lachlan-tame,Australia,AU,AUS,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-4 500m (kayak four) women,Women,GameTeam,Hungary team,nan,,Hungary,HU,HUN,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-4 500m (kayak four) women,Women,GameTeam,Germany team,nan,,Germany,DE,GER,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-4 500m (kayak four) women,Women,GameTeam,Belarus team,nan,,Belarus,BY,BLR,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,C-1 200m (canoe single) men,Men,Athlete,nan,Yuri CHEBAN,https://olympics.com/en/athletes/yuri-cheban,Ukraine,UA,UKR,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,C-1 200m (canoe single) men,Men,Athlete,nan,Valentin DEMYANENKO,https://olympics.com/en/athletes/valentin-demyanenko,Azerbaijan,AZ,AZE,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,C-1 200m (canoe single) men,Men,Athlete,nan,Isaquias QUEIROZ DOS SANTOS,https://olympics.com/en/athletes/isaquias-queiroz-dos-santos,Brazil,BR,BRA,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-2 200m (kayak double) men,Men,GameTeam,Spain team,Saul CRAVIOTTO,https://olympics.com/en/athletes/saul-craviotto,Spain,ES,ESP,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-2 200m (kayak double) men,Men,GameTeam,Spain team,Cristian TORO,https://olympics.com/en/athletes/cristian-toro,Spain,ES,ESP,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-2 200m (kayak double) men,Men,GameTeam,Great Britain team,Liam HEATH,https://olympics.com/en/athletes/liam-heath,Great Britain,GB,GBR,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-2 200m (kayak double) men,Men,GameTeam,Great Britain team,Jon SCHOFIELD,https://olympics.com/en/athletes/jon-schofield,Great Britain,GB,GBR,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-2 200m (kayak double) men,Men,GameTeam,Lithuania team,Aurimas LANKAS,https://olympics.com/en/athletes/aurimas-lankas,Lithuania,LT,LTU,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-2 200m (kayak double) men,Men,GameTeam,Lithuania team,Edvinas RAMANAUSKAS,https://olympics.com/en/athletes/edvinas-ramanauskas,Lithuania,LT,LTU,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-1 200m (kayak single) women,Women,Athlete,nan,Lisa CARRINGTON,https://olympics.com/en/athletes/lisa-carrington,New Zealand,NZ,NZL,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-1 200m (kayak single) women,Women,Athlete,nan,Marta WALCZYKIEWICZ,https://olympics.com/en/athletes/marta-walczykiewicz,Poland,PL,POL,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-1 200m (kayak single) women,Women,Athlete,nan,Inna OSIPENKO-RODOMSKA,https://olympics.com/en/athletes/inna-osipenko-rodomska,Azerbaijan,AZ,AZE,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-1 1000m (kayak single) men,Men,Athlete,nan,Marcus WALZ,https://olympics.com/en/athletes/marcus-walz,Spain,ES,ESP,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-1 1000m (kayak single) men,Men,Athlete,nan,Josef DOSTAL,https://olympics.com/en/athletes/josef-dostal,Czech Republic,CZ,CZE,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-1 1000m (kayak single) men,Men,Athlete,nan,Roman ANOSHKIN,https://olympics.com/en/athletes/roman-anoshkin,Russian Federation,RU,RUS,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,C-2 1000m (canoe double) men,Men,GameTeam,Germany team,Sebastian BRENDEL,https://olympics.com/en/athletes/sebastian-brendel,Germany,DE,GER,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,C-2 1000m (canoe double) men,Men,GameTeam,Germany team,Jan VANDREY,https://olympics.com/en/athletes/jan-vandrey,Germany,DE,GER,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,C-2 1000m (canoe double) men,Men,GameTeam,Brazil team,Erlon DE SOUZA SILVA,https://olympics.com/en/athletes/erlon-de-souza-silva,Brazil,BR,BRA,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,C-2 1000m (canoe double) men,Men,GameTeam,Brazil team,Isaquias QUEIROZ DOS SANTOS,https://olympics.com/en/athletes/isaquias-queiroz-dos-santos,Brazil,BR,BRA,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,C-2 1000m (canoe double) men,Men,GameTeam,Ukraine team,Dmytro IANCHUK,https://olympics.com/en/athletes/dmytro-ianchuk,Ukraine,UA,UKR,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,C-2 1000m (canoe double) men,Men,GameTeam,Ukraine team,Taras MISHCHUK,https://olympics.com/en/athletes/taras-mishchuk,Ukraine,UA,UKR,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,K-4 1000m (kayak four) men,Men,GameTeam,Germany team,nan,,Germany,DE,GER,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,K-4 1000m (kayak four) men,Men,GameTeam,Slovakia team,nan,,Slovakia,SK,SVK,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,K-4 1000m (kayak four) men,Men,GameTeam,Czech Republic team,nan,,Czech Republic,CZ,CZE,BRONZE,0,0,1
2016,rio-2016,Canoe Sprint,C-1 1000m (canoe single) men,Men,Athlete,nan,Sebastian BRENDEL,https://olympics.com/en/athletes/sebastian-brendel,Germany,DE,GER,GOLD,1,0,0
2016,rio-2016,Canoe Sprint,C-1 1000m (canoe single) men,Men,Athlete,nan,Isaquias QUEIROZ DOS SANTOS,https://olympics.com/en/athletes/isaquias-queiroz-dos-santos,Brazil,BR,BRA,SILVER,0,1,0
2016,rio-2016,Canoe Sprint,C-1 1000m (canoe single) men,Men,Athlete,nan,Ilia SHTOKALOV,https://olympics.com/en/athletes/ilia-shtokalov,Russian Federation,RU,RUS,BRONZE,0,0,1
2016,rio-2016,Water Polo,water polo men,Men,GameTeam,Serbia team,nan,,Serbia,RS,SRB,GOLD,1,0,0
2016,rio-2016,Water Polo,water polo men,Men,GameTeam,Croatia team,nan,,Croatia,HR,CRO,SILVER,0,1,0
2016,rio-2016,Water Polo,water polo men,Men,GameTeam,Italy team,nan,,Italy,IT,ITA,BRONZE,0,0,1
2016,rio-2016,Water Polo,water polo women,Women,GameTeam,United States team,nan,,United States of America,US,USA,GOLD,1,0,0
2016,rio-2016,Water Polo,water polo women,Women,GameTeam,Italy team,nan,,Italy,IT,ITA,SILVER,0,1,0
2016,rio-2016,Water Polo,water polo women,Women,GameTeam,Russian Federation team,nan,,Russian Federation,RU,RUS,BRONZE,0,0,1
2016,rio-2016,Rowing,lightweight double sculls 2x men,Men,GameTeam,France team,Pierre HOUIN,https://olympics.com/en/athletes/pierre-houin,France,FR,FRA,GOLD,1,0,0
2016,rio-2016,Rowing,lightweight double sculls 2x men,Men,GameTeam,France team,Jeremie AZOU,https://olympics.com/en/athletes/jeremie-azou,France,FR,FRA,GOLD,1,0,0
2016,rio-2016,Rowing,lightweight double sculls 2x men,Men,GameTeam,Ireland team,Gary ODONOVAN,https://olympics.com/en/athletes/gary-odonovan,Ireland,IE,IRL,SILVER,0,1,0
2016,rio-2016,Rowing,lightweight double sculls 2x men,Men,GameTeam,Ireland team,Paul ODONOVAN,https://olympics.com/en/athletes/paul-odonovan,Ireland,IE,IRL,SILVER,0,1,0
2016,rio-2016,Rowing,lightweight double sculls 2x men,Men,GameTeam,Norway team,Kristoffer BRUN,https://olympics.com/en/athletes/kristoffer-brun,Norway,NO,NOR,BRONZE,0,0,1
2016,rio-2016,Rowing,lightweight double sculls 2x men,Men,GameTeam,Norway team,Are STRANDLI,https://olympics.com/en/athletes/are-strandli,Norway,NO,NOR,BRONZE,0,0,1
2016,rio-2016,Rowing,four without coxswain 4 men,Men,GameTeam,Great Britain team,nan,,Great Britain,GB,GBR,GOLD,1,0,0
2016,rio-2016,Rowing,four without coxswain 4 men,Men,GameTeam,Australia team,nan,,Australia,AU,AUS,SILVER,0,1,0
2016,rio-2016,Rowing,four without coxswain 4 men,Men,GameTeam,Italy team,nan,,Italy,IT,ITA,BRONZE,0,0,1
2016,rio-2016,Rowing,double sculls 2x men,Men,GameTeam,Croatia team,Martin SINKOVIC,https://olympics.com/en/athletes/martin-sinkovic,Croatia,HR,CRO,GOLD,1,0,0
2016,rio-2016,Rowing,double sculls 2x men,Men,GameTeam,Croatia team,Valent SINKOVIC,https://olympics.com/en/athletes/valent-sinkovic,Croatia,HR,CRO,GOLD,1,0,0
2016,rio-2016,Rowing,double sculls 2x men,Men,GameTeam,Lithuania team,Mindaugas GRISKONIS,https://olympics.com/en/athletes/mindaugas-griskonis,Lithuania,LT,LTU,SILVER,0,1,0
2016,rio-2016,Rowing,double sculls 2x men,Men,GameTeam,Lithuania team,Saulius RITTER,https://olympics.com/en/athletes/saulius-ritter,Lithuania,LT,LTU,SILVER,0,1,0
2016,rio-2016,Rowing,double sculls 2x men,Men,GameTeam,Norway team,Kjetil BORCH,https://olympics.com/en/athletes/kjetil-borch,Norway,NO,NOR,BRONZE,0,0,1
2016,rio-2016,Rowing,double sculls 2x men,Men,GameTeam,Norway team,Olaf TUFTE,https://olympics.com/en/athletes/olaf-tufte,Norway,NO,NOR,BRONZE,0,0,1
2016,rio-2016,Rowing,single sculls 1x men,Men,Athlete,nan,Mahe DRYSDALE,https://olympics.com/en/athletes/mahe-drysdale,New Zealand,NZ,NZL,GOLD,1,0,0
2016,rio-2016,Rowing,single sculls 1x men,Men,Athlete,nan,Damir MARTIN,https://olympics.com/en/athletes/damir-martin,Croatia,HR,CRO,SILVER,0,1,0
2016,rio-2016,Rowing,single sculls 1x men,Men,Athlete,nan,Ondrej SYNEK,https://olympics.com/en/athletes/ondrej-synek,Czech Republic,CZ,CZE,BRONZE,0,0,1
2016,rio-2016,Rowing,double sculls 2x women,Women,GameTeam,Poland team,Magdalena FULARCZYK-KOZLOWSKA,https://olympics.com/en/athletes/magdalena-fularczyk-kozlowska,Poland,PL,POL,GOLD,1,0,0
2016,rio-2016,Rowing,double sculls 2x women,Women,GameTeam,Poland team,Natalia MADAJ,https://olympics.com/en/athletes/natalia-madaj,Poland,PL,POL,GOLD,1,0,0
2016,rio-2016,Rowing,double sculls 2x women,Women,GameTeam,Great Britain team,Victoria THORNLEY,https://olympics.com/en/athletes/victoria-thornley,Great Britain,GB,GBR,SILVER,0,1,0
2016,rio-2016,Rowing,double sculls 2x women,Women,GameTeam,Great Britain team,Katherine GRAINGER,https://olympics.com/en/athletes/katherine-grainger,Great Britain,GB,GBR,SILVER,0,1,0
2016,rio-2016,Rowing,double sculls 2x women,Women,GameTeam,Lithuania team,Donata VISTARTAITE,https://olympics.com/en/athletes/donata-vistartaite,Lithuania,LT,LTU,BRONZE,0,0,1
2016,rio-2016,Rowing,double sculls 2x women,Women,GameTeam,Lithuania team,Milda VALCIUKAITE,https://olympics.com/en/athletes/milda-valciukaite,Lithuania,LT,LTU,BRONZE,0,0,1
2016,rio-2016,Rowing,quadruple sculls without coxswain (4x) women,Women,GameTeam,Germany team,nan,,Germany,DE,GER,GOLD,1,0,0
2016,rio-2016,Rowing,quadruple sculls without coxswain (4x) women,Women,GameTeam,Netherlands team,nan,,Netherlands,NL,NED,SILVER,0,1,0
2016,rio-2016,Rowing,quadruple sculls without coxswain (4x) women,Women,GameTeam,Poland team,nan,,Poland,PL,POL,BRONZE,0,0,1
2016,rio-2016,Rowing,lightweight coxless four 4 men,Men,GameTeam,Switzerland team,nan,,Switzerland,CH,SUI,GOLD,1,0,0
2016,rio-2016,Rowing,lightweight coxless four 4 men,Men,GameTeam,Denmark team,nan,,Denmark,DK,DEN,SILVER,0,1,0
2016,rio-2016,Rowing,lightweight coxless four 4 men,Men,GameTeam,France team,nan,,France,FR,FRA,BRONZE,0,0,1
2016,rio-2016,Rowing,eight with coxswain 8 men,Men,GameTeam,Great Britain team,nan,,Great Britain,GB,GBR,GOLD,1,0,0
2016,rio-2016,Rowing,eight with coxswain 8 men,Men,GameTeam,Germany team,nan,,Germany,DE,GER,SILVER,0,1,0
2016,rio-2016,Rowing,eight with coxswain 8 men,Men,GameTeam,Netherlands team,nan,,Netherlands,NL,NED,BRONZE,0,0,1
2016,rio-2016,Rowing,eight with coxswain 8 women,Women,GameTeam,United States team,nan,,United States of America,US,USA,GOLD,1,0,0
2016,rio-2016,Rowing,eight with coxswain 8 women,Women,GameTeam,Great Britain team,nan,,Great Britain,GB,GBR,SILVER,0,1,0
2016,rio-2016,Rowing,eight with coxswain 8 women,Women,GameTeam,Romania team,nan,,Romania,RO,ROU,BRONZE,0,0,1
2016,rio-2016,Rowing,single sculls 1x women,Women,Athlete,nan,Kim CROW,https://olympics.com/en/athletes/kim-crow,Australia,AU,AUS,GOLD,1,0,0
2016,rio-2016,Rowing,single sculls 1x women,Women,Athlete,nan,Genevra STONE,https://olympics.com/en/athletes/genevra-stone,United States of America,US,USA,SILVER,0,1,0
2016,rio-2016,Rowing,single sculls 1x women,Women,Athlete,nan,Jingli DUAN,https://olympics.com/en/athletes/jingli-duan,People's Republic of China,CN,CHN,BRONZE,0,0,1
2016,rio-2016,Rowing,lightweight double sculls 2x women,Women,GameTeam,Netherlands team,Ilse PAULIS,https://olympics.com/en/athletes/ilse-paulis,Netherlands,NL,NED,GOLD,1,0,0
2016,rio-2016,Rowing,lightweight double sculls 2x women,Women,GameTeam,Netherlands team,Maaike HEAD,https://olympics.com/en/athletes/maaike-head,Netherlands,NL,NED,GOLD,1,0,0
2016,rio-2016,Rowing,lightweight double sculls 2x women,Women,GameTeam,Canada team,Lindsay JENNERICH,https://olympics.com/en/athletes/lindsay-jennerich,Canada,CA,CAN,SILVER,0,1,0
2016,rio-2016,Rowing,lightweight double sculls 2x women,Women,GameTeam,Canada team,Patricia OBEE,https://olympics.com/en/athletes/patricia-obee,Canada,CA,CAN,SILVER,0,1,0
2016,rio-2016,Rowing,lightweight double sculls 2x women,Women,GameTeam,People's Republic of China team,Wenyi HUANG,https://olympics.com/en/athletes/wenyi-huang,People's Republic of China,CN,CHN,BRONZE,0,0,1
2016,rio-2016,Rowing,lightweight double sculls 2x women,Women,GameTeam,People's Republic of China team,Feihong PAN,https://olympics.com/en/athletes/feihong-pan,People's Republic of China,CN,CHN,BRONZE,0,0,1
2016,rio-2016,Rowing,pair without coxswain 2 men,Men,GameTeam,New Zealand team,Eric MURRAY,https://olympics.com/en/athletes/eric-murray,New Zealand,NZ,NZL,GOLD,1,0,0
2016,rio-2016,Rowing,pair without coxswain 2 men,Men,GameTeam,New Zealand team,Hamish BOND,https://olympics.com/en/athletes/hamish-bond,New Zealand,NZ,NZL,GOLD,1,0,0
2016,rio-2016,Rowing,pair without coxswain 2 men,Men,GameTeam,South Africa team,Lawrence BRITTAIN,https://olympics.com/en/athletes/lawrence-brittain,South Africa,ZA,RSA,SILVER,0,1,0
2016,rio-2016,Rowing,pair without coxswain 2 men,Men,GameTeam,South Africa team,Shaun KEELING,https://olympics.com/en/athletes/shaun-keeling,South Africa,ZA,RSA,SILVER,0,1,0
2016,rio-2016,Rowing,pair without coxswain 2 men,Men,GameTeam,Italy team,Giovanni ABAGNALE,https://olympics.com/en/athletes/giovanni-abagnale,Italy,IT,ITA,BRONZE,0,0,1
2016,rio-2016,Rowing,pair without coxswain 2 men,Men,GameTeam,Italy team,Marco DI COSTANZO,https://olympics.com/en/athletes/marco-di-costanzo,Italy,IT,ITA,BRONZE,0,0,1
2016,rio-2016,Rowing,pair without coxswain 2 women,Women,GameTeam,Great Britain team,Helen GLOVER,https://olympics.com/en/athletes/helen-glover,Great Britain,GB,GBR,GOLD,1,0,0
2016,rio-2016,Rowing,pair without coxswain 2 women,Women,GameTeam,Great Britain team,Heather STANNING,https://olympics.com/en/athletes/heather-stanning,Great Britain,GB,GBR,GOLD,1,0,0
2016,rio-2016,Rowing,pair without coxswain 2 women,Women,GameTeam,New Zealand team,Genevieve BEHRENT,https://olympics.com/en/athletes/genevieve-behrent,New Zealand,NZ,NZL,SILVER,0,1,0
2016,rio-2016,Rowing,pair without coxswain 2 women,Women,GameTeam,New Zealand team,Rebecca SCOWN,https://olympics.com/en/athletes/rebecca-scown,New Zealand,NZ,NZL,SILVER,0,1,0
2016,rio-2016,Rowing,pair without coxswain 2 women,Women,GameTeam,Denmark team,Hedvig RASMUSSEN,https://olympics.com/en/athletes/hedvig-rasmussen,Denmark,DK,DEN,BRONZE,0,0,1
2016,rio-2016,Rowing,pair without coxswain 2 women,Women,GameTeam,Denmark team,Anne ANDERSEN,https://olympics.com/en/athletes/anne-andersen,Denmark,DK,DEN,BRONZE,0,0,1
2016,rio-2016,Rowing,quadruple sculls without coxswain (4x) men,Men,GameTeam,Germany team,nan,,Germany,DE,GER,GOLD,1,0,0
2016,rio-2016,Rowing,quadruple sculls without coxswain (4x) men,Men,GameTeam,Australia team,nan,,Australia,AU,AUS,SILVER,0,1,0
2016,rio-2016,Rowing,quadruple sculls without coxswain (4x) men,Men,GameTeam,Estonia team,nan,,Estonia,EE,EST,BRONZE,0,0,1
2016,rio-2016,Cycling Mountain Bike,cross-country women,Women,Athlete,nan,Jenny RISSVEDS,https://olympics.com/en/athletes/jenny-rissveds,Sweden,SE,SWE,GOLD,1,0,0
2016,rio-2016,Cycling Mountain Bike,cross-country women,Women,Athlete,nan,Maja WLOSZCZOWSKA,https://olympics.com/en/athletes/maja-wloszczowska,Poland,PL,POL,SILVER,0,1,0
2016,rio-2016,Cycling Mountain Bike,cross-country women,Women,Athlete,nan,Catharine PENDREL,https://olympics.com/en/athletes/catharine-pendrel,Canada,CA,CAN,BRONZE,0,0,1
2016,rio-2016,Cycling Mountain Bike,cross-country men,Men,Athlete,nan,Nino SCHURTER,https://olympics.com/en/athletes/nino-schurter,Switzerland,CH,SUI,GOLD,1,0,0
2016,rio-2016,Cycling Mountain Bike,cross-country men,Men,Athlete,nan,Jaroslav KULHAVY,https://olympics.com/en/athletes/jaroslav-kulhavy,Czech Republic,CZ,CZE,SILVER,0,1,0
2016,rio-2016,Cycling Mountain Bike,cross-country men,Men,Athlete,nan,Carlos COLOMA NICOLAS,https://olympics.com/en/athletes/carlos-coloma-nicolas,Spain,ES,ESP,BRONZE,0,0,1
2016,rio-2016,Archery,team competition women,Women,GameTeam,Republic of Korea team,nan,,Republic of Korea,KR,KOR,GOLD,1,0,0
2016,rio-2016,Archery,team competition women,Women,GameTeam,Russian Federation team,nan,,Russian Federation,RU,RUS,SILVER,0,1,0
2016,rio-2016,Archery,team competition women,Women,GameTeam,Chinese Taipei team,nan,,Chinese Taipei,TW,TPE,BRONZE,0,0,1
2016,rio-2016,Archery,Individual competition men,Men,Athlete,nan,Bonchan KU,https://olympics.com/en/athletes/bonchan-ku,Republic of Korea,KR,KOR,GOLD,1,0,0
2016,rio-2016,Archery,Individual competition men,Men,Athlete,nan,Jean-Charles VALLADONT,https://olympics.com/en/athletes/jean-charles-valladont,France,FR,FRA,SILVER,0,1,0
